row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
164,49899799,0.01,0,48.85426472,-2.175284882,8.28222,1413.19,7.01159,4.81591,8064.02,4,1,2,1.90200925,1.263,6084.75,4.01866,144.8286,0.650266
165,49967354,0.01,1,277.9077504,13.89796065,10.879,2391.3,1.09345,2.12772,692.458,40,1,4,3.41066384,,4918.9,,12.55806,0.0533
166,50309953,0.01,0,30.19732217,-77.61023261,9.7906,1329.98,7.04296,2.59506,1090.83,1,3,3,0.931088746,0.94,5317,4.49104,15.13021,0.358152
167,50365310,0.01,0,112.3577341,-12.69595954,9.604,2229.63,2.17135,2.01722,656.886,34,2,4,2.16986,2.64,9100.667,4.18681,17.23255,0.053
168,50618703,0.01,1,82.28992398,-0.342561857,9.6504,1469.76,1.54814,1.16319,911.527,6,1,1,0.6588526,0.66,4231,4.61404,14.99651,0.0502
169,50712784,0.01,1,126.3378485,-11.50098639,10.5579,2232.82,5.40546,4.91553,6407.98,34,2,3,1.60518789,1.289,6373,4.14297,64.04977,0.343667
170,51234631,0.01,1,110.3881675,58.26808658,10.1653,1846.13,4.12488,4.42545,8498.9,20,2,3,1.44896817,1.238,6526.68,4.11042,131.0054,0.353481
171,51912829,0.01,0,14.29838438,-67.49626028,9.5183,1325.9,0.835409,1.49031,2787.25,1,3,1,2.10602784,1.21,6171.6,3.88886,53.15326,0.745156
172,52041724,0.01,1,14.11949131,65.67898979,9.87542,1961.08,16.7507,3.86715,6345.93,24,2,2,1.93377888,1.71,6112.3667,4.16966,33.78364,0.863751
173,52204645,0.01,1,19.39431617,-66.90247008,10.8545,1356.54,4.38046,1.66832,1033.6,2,3,1,0.722883463,0.81,4956.1333,4.60483,9.416833,0.0473
174,52368076,0.01,1,23.59472809,-66.67582007,10.1985,1327.43,4.65351,2.94838,1004.44,1,3,1,0.8984431,0.91,5150,4.53596,14.3066,0.0919
175,52548453,0.01,1,100.9257078,-30.4920082,10.1887,2205.14,5.21435,5.60121,4583.55,33,3,2,2.26822567,1.23,6080,3.85835,56.0703,0.336175
176,53189332,0.01,1,166.4297348,-5.07942814,10.99,1544.65,9.29038,5.31408,5969.16,9,1,4,1.47467887,1.24,6060,4.22968,44.0569,0.362002
177,53287554,0.01,1,192.9898387,-0.498875892,10.648,2552.17,4.72181,2.72383,1410.45,46,4,4,0.6394233,0.72,4743.62,4.59581,11.83116,0.424204
178,53427308,0.01,1,118.8819191,54.59663986,10.379,2581.7,5.80299,1.85269,1204.38,47,2,4,1.49875641,1.055,5770.3335,4.10713,11.74693,0.0857
179,53458803,0.01,1,102.8475055,-29.05862378,11.8656,2202.03,3.34888,3.34112,11275.9,33,2,2,1.30514014,1.02,5481.3335,4.26715,66.3889,0.311174
180,53735810,0.01,1,158.2249697,-34.98984913,11.248,1544.17,4.08652,4.44643,7241.75,9,2,3,1.6766628,1.56,6433,4.29219,52.8316,0.331934
181,54002556,0.01,1,23.52140001,-14.41920976,11.6235,2117.84,17.4446,3.77608,6087.51,29,1,2,0.85112375,0.85,4983.5,4.53021,20.40009,1.55187
182,54044474,0.01,0,159.887881,-32.51194323,9.6306,2283.02,3.704,4.21724,6955.28,36,2,3,1.84408963,1.58,7013.84473,4.07713,71.27093,0.412075
183,54085154,0.01,0,160.1801514,-31.92716596,8.2046,1543.3,1.00133,2.27866,331.104,9,2,3,1.26082349,1.27,6194,4.39554,17.72447,1.13933
184,54390047,0.01,1,118.3195627,-14.21881542,9.6952,2229.57,0.941436,1.3607,339.913,34,2,3,2.6197176,2.05,7717.5,4.00774,10.13902,0.0296
185,54962195,0.01,1,160.0664715,-8.510725505,11.7602,1544.39,2.59892,1.64441,2103.59,9,1,4,0.512361,0.510139,3803.26514,4.7266,10.76936,0.0849
186,55092869,0.01,1,161.7072504,-9.399026265,7.3212,1544.34,4.73627,7.11124,2456.73,9,1,4,2.80174446,,5320.6665,,80.61966,0.395034
187,55383975,0.01,1,77.38351415,-64.02619534,11.2595,1414.82,18.0676,4.18233,7514.21,4,4,1,1.07485855,0.93,5233.5,4.37106,29.56932,0.30778
188,55452495,0.01,1,70.67039343,-64.8851982,9.9524,1496.7,17.7111,1.48857,2029.69,7,4,1,2.74364519,1.88,7859,3.81772,15.86646,0.0609665
189,55652896,0.01,1,73.98023014,-63.26008746,11.5748,1331.28,11.1801,5.3864,10531.1,1,4,1,0.81407696,0.84,4961.313,4.55428,36.66921,0.645747
190,56399553,0.01,1,62.67034424,24.40175051,11.5476,2475.97,3.25881,2.21547,22834.9,46,3,4,0.807084143,0.935,4950.17,4.58431,144.2475,0.396441
191,58472992,0.01,1,65.65348099,25.69987777,10.5774,2475.64,2.19143,1.83409,1093.19,46,3,4,0.801778734,,4563.94,,10.9867,0.0649
192,58533991,0.01,1,202.001431,-29.79111531,9.5399,2309.04,3.21032,3.66291,9133.04,37,1,2,2.44770741,1.7,7250.75,3.89774,21.22074,0.694178
193,58542531,0.01,1,65.97972838,27.82254642,9.794,1816.41,3.05775,1.35337,1190.29,19,1,3,0.6364802,0.69,4538.71973,4.59283,14.55394,0.056
194,59003115,0.01,0,57.22529941,13.48353421,11.3075,1439.08,2.29288,2.94398,668.338,5,1,4,0.759928346,0.844,4962,4.61289,7.485369,0.0777
195,59859387,0.01,1,110.3697368,-45.5677871,10.2761,2201.82,1.12057,2.30466,1743.02,33,3,4,1.498147,1.45,6564.41,4.26205,31.1954,1.15233
196,61098812,0.01,1,205.4542925,-0.128064925,9.87229,1931.24,3.69358,4.50559,8601.73,23,1,4,1.75357151,1.145,6068.17529,3.99566,113.1457,0.477938
197,61109252,0.01,1,154.5750393,17.39639572,8.0152,2531.24,15.1934,2.77192,5188.53,46,3,4,1.07342732,1.1,5967.95,4.42219,106.4372,1.38596
198,61538902,0.01,1,176.2989841,-42.06395065,11.3743,1573.69,5.74794,2.57024,12392.3,10,2,4,1.12179124,1.1,5812,4.37497,67.72217,0.315633
199,62483237,0.01,1,336.4022757,-34.90958285,9.3636,1334.9,11.0594,2.12343,1426,1,1,2,0.662149847,0.69,4492.68,4.58582,10.50493,0.0697
200,63303499,0.01,1,104.9227374,-24.88399757,10.194,2202.3,1.92619,5.16821,556.689,33,2,2,1.25436974,,5952,,12.1996,0.703276
201,63898957,0.01,1,15.21762883,-24.42394521,9.03971,1383.92,3.36215,3.06403,397.996,3,1,1,1.20425737,1.069,5965.8,4.25251,10.05037,0.0626
202,64071894,0.01,1,39.13578427,-22.24511386,9.6438,1414.16,17.5299,2.33387,1226.61,4,2,4,0.8284428,0.84,5039.755,4.52469,8.248174,0.390249
203,64531556,0.01,1,309.4614569,37.1559583,11.7018,2423.3,7.81168,6.41515,8322.63,41,1,1,2.5874505,2.1,5804.25,4.00707,36.66422,0.520179
204,65212867,0.01,1,112.7523912,-4.463373935,8.87759,2233.93,7.00012,4.43454,2273.2,34,1,1,2.95311928,1.376,6301.55,3.7132,25.8309,0.68943
205,65347776,0.01,1,39.72507151,-27.32416196,10.9166,1413.68,21.2828,6.36889,1379.38,4,2,3,0.8170227,0.855,5034.425,4.56127,8.875784,2.30301
206,65412605,0.01,1,108.1231252,-24.95356165,9.50712,2201.89,4.40083,4.88054,6392.74,33,2,1,2.32026,2.11,8172.75,4.03128,117.654,0.417391
207,66561343,0.01,1,86.73822864,-11.23536574,10.9739,2208.93,10.6277,5.48602,6866.87,33,2,4,1.50555432,1.82,5934.475,4.43426,55.5265,0.399689
208,66818296,0.01,1,239.9622874,-28.06175262,11.0261,1627.13,3.73534,4.29797,16617.1,12,1,4,1.60211241,1.354,6218,4.1761,132.39,0.510512
209,67196573,0.01,1,89.45660047,-11.41827177,10.7996,2203.39,2.55758,1.28375,4605.63,33,2,4,1.12161386,1.097,5844,4.3709,35.0336,0.641876
210,67418624,0.01,1,28.6604017,37.00512442,8.6344,1791.62,1.10363,0.846733,508.655,18,1,2,1.78891611,1.192,6011,4.03983,16.48305,0.0196
211,67630845,0.01,1,18.24186775,-32.96602005,11.9205,2118.83,9.46555,3.02565,5514.63,29,2,4,0.754131734,0.81,4888,4.59823,18.45552,0.316524
212,67666096,0.01,1,148.6432795,40.38804972,9.43351,1872.85,2.70332,3.17114,9322.65,21,1,1,1.60410917,1.34,6465.85,4.1511,180.8125,0.468393
213,67772767,0.01,1,63.78682085,-7.315684153,10.9335,2176.53,7.61083,4.29575,5828.99,32,1,1,1.39745212,1.17,6310.3335,4.1362,48.70094,0.308645
214,67782629,0.01,1,64.32276884,-7.765699225,10.7047,2174.86,8.50637,2.82919,968.273,32,1,1,0.6935543,0.69,4706.5,4.44798,7.604197,0.0772
215,67926921,0.01,1,127.9457109,44.83234269,9.9841,2581.89,3.56568,4.61679,3530.35,47,1,1,3.20046687,1.48,6764.72461,3.60613,55.12601,0.602233
216,68573534,0.01,1,73.70577207,22.14648998,7.82403,2476.53,4.66637,3.09126,7504.42,46,3,3,1.54586923,1.814,7714,4.30537,45.41454,1.01681
217,68577662,0.01,1,73.76651062,18.65453068,9.31437,2478.28,11.1685,4.99462,8793.89,46,3,3,1.26130962,1.1,5820.5,4.30983,202.9946,0.4005
218,68646526,0.01,1,73.84143465,19.28090176,9.02078,2479.05,5.23604,3.24054,336.885,46,3,3,1.34731531,1.196,6015.033,4.29929,11.34266,0.0724
219,69068526,0.01,1,291.7076925,17.80873931,10.4318,2392.32,5.53763,2.96533,5477.25,40,1,3,1.97522962,1.417,6592.6665,3.96198,45.6242,0.812836
220,69679391,0.01,1,294.661397,31.21922658,7.55216,1684.31,3.47409,3.51773,14370.6,14,1,2,1.61744,2.282,8894.75,4.37873,316.0605,0.469989
221,69819610,0.01,1,337.8872324,-23.16489385,9.14425,2061.99,1.03598,5.54858,415.242,28,1,4,1.53022826,1.29,6238.5,4.19539,16.58776,2.77429
222,69997672,0.01,1,294.8241047,31.95815979,9.11458,2392.19,1.80998,3.01164,361.663,40,1,2,2.13725281,1.21,6303,3.83726,9.822492,0.0617
223,70420766,0.01,1,339.4360142,-30.60829574,10.2356,2063.31,9.40904,2.61411,935.979,28,1,2,1.27807689,1.2,6090.59,4.33525,8.528882,0.0767
224,70513361,0.01,1,32.53348041,-31.06987,8.1345,1389.84,11.1481,1.3352,587.885,3,2,3,0.8892467,0.91,5202.5,4.53963,10.74429,0.0295231
225,70797900,0.01,1,1.977395339,-29.97899045,11.1427,1365.84,13.5445,1.89527,99323.4,2,1,2,0.6156481,0.522,4011.47,4.78104,193.2817,0.947635
226,70887357,0.01,1,63.85741786,-16.90201203,8.64807,1440.52,13.8148,7.38187,1575.78,5,2,4,1.95702946,0.992,5581,3.85553,22.70124,2.6154
227,70899085,0.01,1,64.19000208,-12.08401501,10.7329,1438.39,4.05176,1.51681,5618.82,5,2,4,0.508953154,0.594367,4100.555,4.64467,41.33958,0.21478
228,70914192,0.01,0,64.65705681,-17.41985258,10.361,1438.33,0.609531,1.22407,5843.74,5,2,4,1.08631337,0.952,5271.74365,4.40211,105.9914,0.612035
229,71013298,0.01,1,65.71755001,-12.6770801,10.2712,2174.22,1.75602,1.08941,606.148,32,2,4,0.7845485,0.8,4972.45068,4.52554,9.211204,0.0405
230,71347873,0.01,1,115.5927957,70.40459654,11.814,1853.91,12.1146,1.99374,2842.24,20,2,2,0.499376,0.497439,4085.18335,4.73795,7.594888,0.0934
231,71396541,0.01,1,116.0696008,68.82619637,10.7386,2583.02,6.26875,4.30284,1427.9,47,2,2,1.07033134,0.779,4807.915,4.26458,10.45414,0.142559
232,71431780,0.01,1,116.7971387,68.47663145,9.09942,1852.71,13.7161,4.43151,820.239,20,2,2,1.13089514,1.035,5651.175,4.38035,14.02754,0.120877
233,71512186,0.01,1,90.16992424,-8.468099874,8.7784,1471.03,14.8302,6.08814,549.133,6,2,4,1.6697638,1.284,6241.29932,4.12637,12.28248,0.132526
234,71612483,0.01,1,202.2946652,31.40194655,11.4951,1928.27,1.21681,2.0471,14813.7,23,2,3,1.0887959,0.993,5392.72,4.42006,113.0944,1.02355
235,72668830,0.01,1,33.45004271,-27.86740067,10.4161,2118.41,14.8769,3.07204,1041.4,29,2,3,0.8718388,0.825,5039,4.44692,7.972462,0.0880774
236,73038411,0.01,1,120.2041292,-2.010775242,10.339,2240.08,13.1676,4.80717,5679.27,34,1,2,1.54649723,1.269,6279,4.17699,30.21814,0.320562
237,73228647,0.01,1,190.036586,-44.3120188,9.4628,1570.1,2.54072,2.48784,397.477,10,2,3,1.00929284,1.03,5639.3667,4.46258,8.586456,0.0921
238,73560357,0.01,1,281.4057458,16.41535235,10.8207,2391.04,0.950051,2.62755,3217.99,40,1,4,2.17893958,1.697,6636.68262,4.0006,45.94818,0.196949
239,73717937,0.01,1,192.1897723,-47.61369106,11.7528,1602.09,8.12907,4.93676,5939.46,11,2,3,1.40967286,1.05,5483.67,4.21785,23.3151,0.329445
240,73723286,0.01,1,155.6369038,-40.51616329,9.1116,1547.3,14.0659,3.44866,16646.6,9,2,2,1.47420466,1.01,5602,4.10398,116.2901,1.22429
241,74482749,0.01,1,137.5184283,-43.92498021,9.1103,2255.29,1.2606,1.78992,3737.81,35,3,1,3.05117273,2.35,7723.5,3.88138,48.74323,0.894958
242,75878355,0.01,1,271.9351999,39.07414557,7.7945,2010.69,9.22928,2.97448,1548.43,26,2,4,0.7690879,0.69,4408.06641,4.50428,34.68461,0.111361
243,76419763,0.01,1,274.4054698,36.62143572,11.3998,2012.85,2.78856,2.92483,14472.5,26,1,1,1.10214,1.051,5865,4.35385,92.43731,0.327515
244,76923707,0.01,1,352.1719592,-34.49139876,10.4654,1358.12,4.53198,2.38784,7742.62,2,1,1,0.720434546,0.76,4963.795,4.50667,65.71014,0.199692
245,76989773,0.01,1,353.294565,-35.46370622,9.683,1355.08,1.76912,1.95017,9113.4,2,1,1,0.9647649,,5508.9,,168.9115,0.975087
246,77031413,0.01,1,354.1701766,-34.61185484,11.4996,2088.73,1.38667,2.37739,23369.2,29,1,1,0.95688653,0.95,5365,4.4794,125.515,0.296042
247,77031414,0.01,1,354.1682357,-34.61126737,10.9571,1355.2,1.38664,2.29289,13954,2,1,1,1.12659383,1.03,5623,4.38679,101.3854,0.228372
248,77156657,0.01,1,68.13648348,-38.9683207,11.8831,2146.65,7.68003,5.98261,6048.45,31,3,1,2.08269215,1.1,5909,3.86069,29.15919,0.581678
249,77156829,0.01,1,68.1776452,-39.78670761,10.4276,1411.48,0.860373,0.806118,590.777,4,3,1,0.33819,0.320556,3563,4.88565,8.821197,0.0231
250,77253676,0.01,1,69.7040696,-36.6814336,9.3553,1444.76,8.59253,2.88035,523.294,5,3,1,0.9881454,0.97,5476,4.45295,8.299046,0.0799
251,77437543,0.01,1,73.12440613,-36.25715293,11.2759,2180.69,14.5099,7.47474,4407.57,32,3,2,1.21247435,0.95,5378,4.27837,24.65755,0.490577
252,77527511,0.01,1,142.2629552,-5.375494201,9.94921,2255.52,0.778452,1.37146,1613.83,35,1,2,2.06707835,,5054,,26.11398,0.685728
253,79292541,0.01,1,104.0558199,-20.05251902,9.4247,2202.17,2.27851,2.03711,1678.49,33,2,2,2.62521,2.13,9204.25,3.92812,37.4904,0.508512
254,79748331,0.01,1,296.003957,-47.56159609,10.0059,2036.86,6.44222,1.9736,1019.63,27,1,2,0.6671861,0.74,4833.725,4.57214,8.94112,0.0663
255,80166433,0.01,1,298.2876377,-46.37002111,8.0465,2036.49,0.772763,1.29001,216.412,27,1,2,2.50273,2.03,8374,3.94873,12.68265,0.0223
256,80275202,0.01,1,121.5262531,-44.37511706,10.4989,2232,3.66632,2.2252,1816.06,34,3,1,1.53700292,2.07,7889,4.33835,16.61937,0.0926
257,80567842,0.01,1,87.28337822,9.627529429,11.0233,2205.12,5.92777,2.56,12984.5,33,1,4,1.45398045,2.06,7945.3335,4.36705,58.5224,1.28
258,80682484,0.01,1,165.9555829,-50.88719325,9.0397,2309.99,8.40467,4.13285,516.389,37,2,1,1.0879848,1.07,5826,4.42339,10.10345,0.103747
259,80711765,0.01,1,121.9826903,-44.66692689,11.732,2230.29,4.85747,5.83049,10896,34,3,1,,,8071,,33.50265,0.66676
260,81077799,0.01,1,166.6367349,-53.73197063,8.4504,2314.52,9.22298,5.2534,3042.98,37,3,1,2.64505124,1.25,6140.375,3.7075,42.00811,0.523954
261,81419525,0.01,1,123.108311,-46.1091825,9.5518,2229.76,1.54974,3.5185,3531.39,34,3,1,1.57895,2.92,8362.867,4.50672,40.54667,1.75925
262,81429971,0.01,1,123.1782092,-42.93500643,10.1356,2231.29,3.04269,4.98228,1640.3,34,3,1,3.58596039,,8000,,22.73915,2.49114
263,82128636,0.01,1,124.1104489,-46.42988247,8.8252,1543.93,7.47435,1.16449,1372.84,9,3,1,2.461279,1.59,6383.242,3.90285,13.15396,0.0393
264,82707763,0.01,1,169.9589529,-51.86606647,10.1405,2312.83,13.3132,5.41862,7232.54,37,2,2,1.77486765,1.12,5805.55,4.00962,48.49229,0.397582
265,83092282,0.01,1,125.3050834,-46.4842202,8.5615,1520.69,6.40179,3.95042,3938.57,8,3,1,1.43745077,1.42,6389.75,4.29364,71.63094,0.434431
266,84339983,0.01,1,100.8480533,27.25228116,10.5136,2475.61,2.79083,2.23301,10068.5,46,4,4,1.43916643,1.394,6613.87744,4.24728,101.5992,0.741322
267,84599716,0.01,1,96.67917754,25.20497659,11.7892,2476.11,5.31938,6.6914,6537.08,46,4,4,2.280528,1.26,6252.145,3.78918,48.00772,0.511704
268,85031598,0.01,1,65.34580009,62.24575429,7.3543,1816.41,1.15516,1.14898,670.542,19,2,3,2.85684419,,4901.1,,22.27931,0.0265
269,85242435,0.01,1,114.3452895,61.15417828,9.52682,1844.11,9.60667,3.93461,1588.43,20,2,3,1.12786174,1.162,6014.625,4.42513,15.61508,0.140975
270,85266608,0.01,1,160.6307581,28.19862185,10.8583,2608.24,5.16655,5.97645,4175.91,48,1,2,2.17749953,1.21,6033.3335,3.88506,34.94389,0.611377
271,85293053,0.01,1,156.8379097,34.39103192,9.3523,1871.76,8.05109,3.59761,753.936,21,1,1,0.936265469,0.99,5746.71533,4.43783,13.24135,0.119351
272,85593751,0.01,1,47.36892793,30.67357466,10.9332,2450.01,3.72266,2.59499,19894.8,42,1,4,0.8071195,0.809,4833.55273,4.51771,152.8241,0.294943
273,86273567,0.01,1,141.0491574,64.3184375,11.1971,2589.9,16.589,4.67518,2179.47,47,2,1,1.22293186,1.25,5960.25,4.40536,9.789928,0.195358
274,86280613,0.01,1,141.7212011,61.69908204,9.5173,2588.74,9.57509,2.57648,3520.58,47,2,1,1.84753823,1.33,6434.925,4.03609,27.76336,1.28824
275,86396382,0.01,1,97.63665283,29.6722962,11.0967,1843.01,1.09141,2.96291,15542,20,1,3,1.57101178,1.17,6269.3335,4.02046,205.8671,0.338406
276,86951294,0.01,1,98.70788354,27.38812987,9.2564,2475.91,4.12087,2.33533,821.251,43,4,4,0.9963816,0.99,5573.8667,4.44754,11.14992,0.0713
277,88684250,0.01,1,121.9135705,-5.770071247,10.0998,2233.31,4.58778,4.64341,3126.67,34,1,2,1.85508,2.08,8476.025,4.2194,47.81837,0.311209
278,88840705,0.01,1,262.5892326,40.36970343,8.6512,2012.87,13.778,4.7088,2173.8,26,2,4,0.844548,,5055.47,,19.35998,2.3544
279,88863718,0.01,1,122.5804866,-5.513784717,9.42344,2228.82,1.93137,5.52435,1358.64,34,1,2,1.91132426,1.565,7205.71631,4.02792,32.48672,2.76218
280,88992642,0.01,1,263.7581123,40.69505697,8.55942,2013.28,10.2608,7.45679,1906.74,26,2,4,2.93666482,1.191,5995,3.62554,28.73479,0.305503
281,88996391,0.01,1,263.9444545,36.1965953,11.9441,1985.95,2.31946,2.02858,19882.1,25,1,1,0.986278534,,4474.965,,71.9058,1.01429
282,89020549,0.01,1,338.3994515,-43.43664354,10.8061,1326.9,2.10921,2.04462,1281.46,1,2,3,0.9380968,0.91,5298.5,4.45011,17.85174,0.0679
283,89510024,0.01,1,301.3177251,30.67069631,9.577,2420.1,2.36761,3.94482,3619.63,41,1,1,,,,,14.74462,1.36739
284,89535068,0.01,0,127.2811799,-57.19411271,10.3349,2257.52,6.11109,4.25663,1098.15,35,3,4,1.00300717,1.01,5725,4.38172,10.25722,2.12832
285,89702406,0.01,1,127.650007,-58.52863301,11.5252,2287.85,12.6669,3.56351,3871.36,36,3,4,1.06356,,5356,,17.00457,0.193552
286,89759617,0.01,1,301.5646775,35.58840507,10.4806,2421.43,3.33346,4.99415,864.002,41,1,1,2.20966029,1.92,7873,3.97803,12.37833,0.152905
287,90448944,0.01,1,128.302386,-52.71426554,9.5719,2256.35,1.44038,3.20091,399.057,35,3,4,1.46221864,1.5,6506,4.25098,9.874427,0.141555
288,90544017,0.01,0,128.4547418,-49.94037731,8.7157,2257.25,3.2243,3.54395,603.897,35,3,1,2.16682,,8904,,9.574718,1.77198
289,90850770,0.01,1,307.5965953,-44.88750731,10.9651,2043.77,8.00167,4.56078,4891.85,27,1,2,1.59435856,1.17,6020,4.12146,31.64464,0.279396
290,90853136,0.01,1,101.625456,28.84125648,11.6786,2501.33,2.36269,1.44683,4744.08,46,3,1,0.788124263,0.89,5096.92773,4.63151,23.33474,0.723417
291,91251292,0.01,1,27.31446698,21.70359398,10.671,2451.09,3.99077,2.92739,688.515,42,1,4,1.07744586,1.17,5779.6665,4.48335,8.439515,0.0763075
292,91481801,0.01,1,44.79332019,19.98983918,6.9762,2447.81,14.4505,1.78829,1111.91,46,4,1,1.960979,1.45,6954.13037,3.96878,23.11876,0.894146
293,91987762,0.01,1,144.5556026,23.54692506,7.4098,1878.01,16.2443,4.27864,1658.4,21,1,4,1.59118915,1.24,6348.31738,4.11765,37.53299,0.394454
294,92013169,0.01,1,89.16521634,14.78562549,9.73965,2203.81,2.35477,1.48184,1294.38,33,1,4,2.32043266,1.565,6914.0625,3.88311,14.0994,0.74092
295,92226327,0.01,1,11.24721458,-15.27153976,11.2991,1389.28,10.6438,1.82361,4389.9,3,1,1,0.215535,0.184589,3871.99341,5.03724,14.83948,0.112924
296,92352620,0.01,1,313.7831021,-34.13555769,9.6433,1328.3,3.95004,4.56587,12724.4,1,1,4,1.65301323,1.14,6021,4.0288,166.8667,0.457138
297,92359850,0.01,0,52.22559188,-19.97976855,9.65521,1411.51,4.15273,3.01594,2524.52,4,2,3,1.58595085,1.256,6270,4.14661,9.891586,0.516447
298,92677094,0.01,1,293.2682813,15.736138,10.4247,2391.87,4.59609,5.02192,5396.38,40,1,3,2.13910055,1.788,6138,4.03608,42.73414,0.61568
299,92783821,0.01,1,303.0173812,35.52466442,10.2115,2422.76,3.86204,1.85997,1914.78,41,1,1,2.40322423,1.69,7166.96729,3.8868,14.88914,0.929984
300,92880568,0.01,1,83.21585628,-19.57504018,10.964,2174.69,0.588518,1.2685,3576.78,32,2,2,1.313374,1.03,5887.57471,4.1417,48.73602,0.634252
301,93125144,0.01,1,84.84646436,-19.55809732,9.6833,1472.96,9.91108,2.98416,6034.41,6,2,1,0.865711153,0.79,4914,4.43383,11.98096,0.337869
302,93594834,0.01,0,114.4208691,-7.336594335,10.3138,2228.78,1.33876,3.24131,357.245,34,1,1,2.029879,0.92,5196,3.81585,9.569297,0.194902
303,93963408,0.01,1,115.0463649,-9.084258683,10.0267,2229.9,2.39672,3.94532,384.899,34,2,4,1.87739,2.679,9285,4.31893,11.29008,0.0742
304,94986319,0.01,1,81.85344091,-14.27695759,9.2711,1440.13,16.0692,2.61901,2982.11,5,2,3,0.8805915,0.92,5272.27,4.53273,38.18887,0.1922
305,95129101,0.01,1,114.9328477,28.12016785,10.8508,2500.53,3.92997,2.41025,2170.75,46,1,4,1.24849117,1.39,6805.197,4.32812,30.22045,0.310042
306,95234976,0.01,1,115.6416958,28.80716507,11.5562,2503.09,5.42903,3.14819,7393.49,46,1,4,1.78192544,1.29,6521.3335,4.00513,42.66465,1.5741
307,95660472,0.01,1,121.8632867,29.38874273,11.9824,2502.74,3.24426,2.67575,5657.28,46,1,4,1.6507498,1.11,5708,4.09793,51.01633,0.443824
308,96246348,0.01,1,103.5616705,-34.22286178,7.678,2201.97,1.40953,1.34066,3488.05,33,3,1,,,9307,,55.263,0.67033
309,96291218,0.01,1,73.03483936,30.28040242,10.3614,2478.5,13.7061,2.89839,5467.09,46,1,3,2.04508,,5559,,41.83924,1.4492
310,97158538,0.01,0,105.945537,-30.72645541,8.78334,2203.76,2.59498,0.828165,577.608,33,2,1,2.258886,1.483,6753.19531,3.90793,12.2316,0.024561
311,97486178,0.01,1,43.81092209,-20.78140771,9.97008,1412.9,4.08127,2.97921,555.537,4,2,4,1.01788163,1.019,5692.5,4.42497,7.840245,0.0865
312,97568467,0.01,1,90.06253279,11.88417527,9.14112,2205.1,10.6552,7.95997,2097.62,33,1,4,2.663339,1.428,6262.65,3.79727,32.8467,0.490622
313,97700520,0.01,0,107.2860831,-31.93355362,7.6095,2205.12,5.42518,3.96897,14949.7,33,2,1,,,8868.667,,65.2708,1.98449
314,97735908,0.01,1,92.66393852,30.95714366,8.22398,2475.43,4.11378,5.04842,5230.14,46,4,4,1.91690731,1.249,6198,3.9876,325.7787,0.322068
315,97766057,0.01,1,252.0479383,-32.43367949,11.8994,2363.37,3.25323,5.1476,6232.5,39,1,3,2.21172118,1.27,5357,3.91383,35.36773,0.35797
316,98796344,0.01,1,45.46413672,-16.59333952,8.84294,1412.71,5.35854,1.36301,2756.87,4,2,4,0.275953,0.249439,3785.02026,4.95336,16.92911,0.0631573
317,98957720,0.01,1,181.0010134,-28.32533144,10.7413,2313.47,15.3493,2.934,23822.9,37,1,1,1.04639,1.099,5782.5,4.47691,132.2324,1.467
318,99224131,0.01,1,305.4413738,26.69266773,9.93225,2422.24,2.69147,4.22356,7182.94,41,1,4,1.86900425,1.522,7004,4.03562,109.4191,0.349467
319,99330090,0.01,1,189.8290922,59.70347154,11.1693,2611.91,7.00834,3.40256,12937.5,48,4,3,1.05412519,1.24,6313,4.47766,103.6721,0.502746
320,99869022,0.01,1,166.8806942,61.3527159,10.4221,2420.54,3.67182,2.46409,4305.11,41,4,4,1.56210172,0.99,5557.5,4.06119,52.98867,0.470028
321,100097716,0.01,1,24.0477149,-42.30376769,11.3534,2089.43,3.00031,1.84549,8544.56,29,2,2,1.402024,1.03,5767,4.15097,28.08195,0.922747
322,100100827,0.01,1,24.35430629,-45.67788237,8.8287,1354.46,0.941457,2.15526,10702.1,2,2,2,1.23972988,1.2,6462.00732,4.25879,373.2457,0.193944
323,100566492,0.01,1,309.5111958,-48.46206264,11.117,2040.91,4.95496,5.95652,8236.26,27,1,2,1.90946722,1.23,6335,3.92936,57.65574,0.468883
